sid,idx,E_MACE_D3_eV,E_bind_MACE_D3_eV,dE_rel_meV,converged,n_steps,d_min_ads_sub_A,d_reactive_A,distance_bin,fingerprint
S2,3330,-599.784404,-1.3182,1881.1,True,49,2.097,3.273,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.3, 3.3, 3.6, 3.8, 3.9, 3.9, 4.0, 4.7, 5.0]"
S2,3479,-599.784305,-1.3181,1881.2,True,62,2.09,3.457,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.5, 3.8, 4.0, 4.0, 4.3, 4.3, 4.4, 5.1, 5.4]"
S2,827,-599.783281,-1.3171,1882.2,True,75,2.083,3.011,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.4, 3.7, 3.8, 4.0, 4.3, 4.4, 4.8, 4.9, 5.3]"
S2,3628,-599.781628,-1.3154,1883.9,True,70,2.076,4.55,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.5, 3.8, 3.9, 4.2, 4.4, 4.5, 4.5, 5.0, 5.3]"
S2,4842,-599.780665,-1.3145,1884.8,True,81,2.088,3.06,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 3.8, 4.1, 4.1, 4.1, 4.5, 4.7, 5.0, 5.1]"
S2,11025,-599.78003,-1.3138,1885.5,True,80,2.087,3.061,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 3.7, 4.0, 4.1, 4.1, 4.5, 4.7, 5.0, 5.0]"
S2,6159,-599.778732,-1.3125,1886.8,True,58,2.063,3.185,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.3, 3.8, 4.0, 4.0, 4.1, 4.1, 4.5, 5.1, 5.1]"
S2,5296,-599.77849,-1.3123,1887.0,True,68,2.084,3.418,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.4, 3.7, 3.9, 4.2, 4.3, 4.4, 4.7, 5.0, 5.4]"
S2,7730,-599.777706,-1.3115,1887.8,True,60,2.081,4.99,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 3.9, 3.9, 4.1, 4.3, 4.7, 4.8, 5.0, 5.4]"
S2,6620,-599.777678,-1.3115,1887.8,True,85,2.083,3.217,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.3, 3.5, 3.9, 4.0, 4.2, 4.4, 4.7, 4.9, 5.1]"
S2,6601,-599.776129,-1.3099,1889.4,True,54,2.053,3.133,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 3.8, 3.9, 4.0, 4.0, 4.1, 4.4, 5.0, 5.1]"
S2,9661,-599.774167,-1.308,1891.3,True,45,2.093,5.438,thermodynamic,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.6, 3.6, 3.7, 3.7, 4.0, 4.1, 4.1, 4.3, 5.3, 5.4]"
S2,11333,-599.772823,-1.3066,1892.7,True,60,2.084,3.444,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.4, 3.7, 3.9, 4.2, 4.4, 4.4, 4.8, 5.0, 5.4]"
S2,9167,-599.772303,-1.3061,1893.2,True,67,2.089,3.151,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.6, 4.0, 4.2, 4.4, 4.6, 4.8, 5.0, 5.2, 5.5]"
S2,5994,-599.771916,-1.3057,1893.6,True,77,2.063,3.441,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.7, 4.3, 4.4, 4.5, 4.6, 4.8, 5.2, 5.4, 5.7]"
S2,1535,-599.770734,-1.3045,1894.8,True,76,2.083,3.338,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.3, 3.8, 4.0, 4.1, 4.2, 4.3, 4.7, 5.1, 5.3]"
S2,1530,-599.770645,-1.3044,1894.8,True,70,2.087,3.143,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 3.6, 3.9, 3.9, 4.1, 4.2, 4.6, 5.0, 5.0]"
S2,9162,-599.769995,-1.3038,1895.5,True,66,2.088,3.177,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.6, 4.0, 4.2, 4.3, 4.5, 4.9, 5.0, 5.2, 5.4]"
S2,11492,-599.769881,-1.3037,1895.6,True,61,2.171,4.649,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.6, 3.8, 4.2, 4.3, 4.6, 4.6, 4.9, 5.1, 5.4, 5.8]"
S2,11338,-599.767469,-1.3013,1898.0,True,40,2.061,3.318,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 3.4, 3.7, 4.1, 4.2, 4.2, 4.6, 4.8, 5.3]"
S2,1536,-599.766655,-1.3005,1898.8,True,74,2.097,3.377,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.4, 3.7, 3.9, 4.1, 4.2, 4.3, 4.7, 5.0, 5.3]"
S2,4841,-599.765936,-1.2997,1899.6,True,72,2.077,3.075,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 3.7, 4.0, 4.0, 4.1, 4.4, 4.7, 5.0, 5.0]"
S2,7479,-599.764511,-1.2983,1901.0,True,73,2.097,3.387,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.4, 3.7, 3.9, 4.1, 4.1, 4.3, 4.7, 5.0, 5.3]"
S2,11023,-599.763113,-1.2969,1902.4,True,71,2.077,3.082,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 3.6, 4.0, 4.0, 4.1, 4.4, 4.7, 5.0, 5.0]"
S2,11486,-599.761413,-1.2952,1904.1,True,46,2.031,3.438,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.4, 3.6, 3.8, 4.1, 4.4, 4.4, 4.7, 4.9, 5.4]"
S2,6104,-599.760994,-1.2948,1904.5,True,58,2.083,5.988,thermodynamic,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.7, 3.8, 4.1, 4.1, 4.1, 4.3, 4.7, 4.9, 5.5, 6.0]"
S2,9309,-599.759,-1.2928,1906.5,True,87,2.083,4.963,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.3, 3.6, 3.6, 3.7, 3.7, 3.9, 4.0, 5.0, 5.4]"
S2,6622,-599.757695,-1.2915,1907.8,True,66,2.076,3.079,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 3.6, 3.9, 4.0, 4.1, 4.4, 4.6, 5.0, 5.0]"
S2,10445,-599.756958,-1.2908,1908.5,True,46,2.083,4.79,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.2, 3.2, 3.5, 3.8, 3.8, 4.0, 4.5, 4.8, 5.1]"
S2,9721,-599.75604,-1.2898,1909.4,True,57,2.189,4.482,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.2, 3.9, 3.9, 3.9, 4.0, 4.3, 4.4, 4.5, 4.9, 5.5]"
S2,5944,-599.753833,-1.2876,1911.7,True,54,2.087,4.032,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 4.0, 4.4, 4.5, 4.5, 4.9, 4.9, 5.2, 5.3, 5.8, 6.0]"
S2,3913,-599.751717,-1.2855,1913.8,True,86,2.078,2.938,reactive-close,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.3, 3.6, 3.8, 3.9, 4.3, 4.5, 4.8, 4.8]"
S2,6094,-599.750366,-1.2842,1915.1,True,50,2.087,5.431,thermodynamic,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.6, 3.6, 3.7, 4.0, 4.1, 4.3, 4.3, 4.8, 5.4, 5.4]"
S2,3918,-599.74784,-1.2816,1917.6,True,85,2.089,2.867,reactive-close,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 3.4, 3.7, 3.8, 4.2, 4.3, 4.6, 4.9, 5.0]"
S2,9963,-599.747386,-1.2812,1918.1,True,85,2.088,2.866,reactive-close,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 3.4, 3.7, 3.8, 4.2, 4.3, 4.6, 4.9, 4.9]"
S2,7388,-599.740018,-1.2738,1925.5,True,50,2.071,4.843,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.5, 3.5, 3.6, 3.7, 4.0, 4.0, 4.8, 5.4]"
S2,3758,-599.718356,-1.2522,1947.1,True,50,2.079,4.943,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.2, 3.4, 3.5, 3.6, 3.7, 3.9, 4.3, 4.9, 5.1]"
S2,1370,-599.635162,-1.169,2030.3,True,63,1.519,3.151,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.0, 3.2, 3.3, 3.4, 3.6, 3.7, 4.1, 4.5, 4.5]"
S2,5817,-599.634722,-1.1685,2030.8,True,62,1.516,3.188,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.7, 2.9, 3.2, 3.3, 3.4, 3.5, 3.7, 4.1, 4.3, 4.4]"
S2,5609,-599.620454,-1.1543,2045.0,True,70,2.03,3.293,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.3, 4.5, 4.6, 4.8, 4.9, 5.0, 5.2, 5.2, 5.3]"
S2,5818,-599.615571,-1.1494,2049.9,True,78,2.025,3.295,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.3, 3.9, 4.1, 4.1, 4.2, 4.6, 4.9, 5.0, 5.1]"
S2,3176,-599.436241,-0.97,2229.2,True,50,1.92,2.826,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.1, 4.1, 4.4, 4.5, 4.5, 4.9, 4.9, 5.0, 5.0]"
S2,1777,-599.413106,-0.9469,2252.4,True,45,1.913,2.932,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 2.9, 3.2, 4.2, 4.4, 4.4, 4.7, 4.7, 4.7, 4.9, 5.3]"
S2,604,-599.410924,-0.9447,2254.6,True,48,1.914,2.828,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 2.8, 3.0, 4.1, 4.3, 4.3, 4.6, 4.7, 4.7, 4.8, 5.1]"
S2,2706,-599.408004,-0.9418,2257.5,True,63,1.906,3.75,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.8, 4.3, 4.3, 4.7, 4.8, 4.8, 5.3, 5.3, 5.7]"
S2,2707,-599.390144,-0.9239,2275.3,True,62,1.902,4.075,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.4, 3.6, 3.6, 3.8, 4.1, 4.1, 4.4, 4.6, 5.1]"
S2,4445,-599.384326,-0.9181,2281.2,True,66,1.899,4.048,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 4.0, 4.2, 4.2, 4.3, 4.6, 4.7, 4.7, 5.0, 5.6, 5.7]"
S2,7350,-599.383145,-0.9169,2282.3,True,61,1.901,4.441,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.5, 4.2, 4.4, 4.4, 4.6, 4.7, 4.7, 5.0, 5.3]"
S2,992,-599.381898,-0.9157,2283.6,True,75,1.916,2.947,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.7, 2.9, 3.0, 3.2, 3.3, 3.5, 3.6, 3.7, 4.2, 4.5]"
S2,2064,-599.312389,-0.8462,2353.1,True,112,1.522,2.937,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 2.9, 3.1, 3.2, 3.3, 3.4, 3.5, 3.5, 4.3, 4.6]"
S2,597,-599.30532,-0.8391,2360.2,True,45,1.514,2.796,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.2, 4.2, 4.5, 4.6, 4.6, 4.7, 4.8, 5.1, 5.3]"
S2,1182,-599.298525,-0.8323,2367.0,True,53,1.514,2.791,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.2, 4.2, 4.4, 4.5, 4.5, 4.5, 4.8, 4.9, 5.3]"
S2,1772,-599.296721,-0.8305,2368.8,True,47,1.512,2.765,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.2, 4.2, 4.5, 4.5, 4.6, 4.7, 4.8, 5.1, 5.2]"
S2,5447,-598.970343,-0.5041,2695.1,True,71,2.408,2.953,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.0, 3.5, 4.3, 4.7, 4.8, 4.8, 5.0, 5.1, 5.2, 5.6]"
S2,1239,-598.920192,-0.454,2745.3,True,54,2.276,3.455,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.5, 3.6, 4.0, 4.0, 4.0, 4.4, 4.6, 4.8, 5.5]"
S2,6455,-598.915422,-0.4492,2750.1,True,51,2.29,3.219,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 4.3, 4.4, 4.7, 4.7, 4.9, 5.2, 5.3, 5.5]"
S2,2771,-598.915063,-0.4489,2750.4,True,48,2.354,3.278,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.3, 3.7, 4.0, 4.0, 4.1, 4.7, 4.7, 4.9, 5.1, 5.7]"
S2,2770,-598.911004,-0.4448,2754.5,True,47,2.294,3.335,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.7, 4.7, 4.9, 4.9, 5.0, 5.3, 5.3, 5.4, 5.7]"
S2,6456,-598.90606,-0.4399,2759.4,True,50,2.316,3.392,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.4, 3.7, 4.2, 4.3, 4.3, 4.4, 4.4, 4.6, 5.3, 5.5]"
S2,8544,-598.904946,-0.4387,2760.5,True,48,2.291,3.374,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.7, 4.7, 4.9, 5.0, 5.1, 5.3, 5.4, 5.4, 5.8]"
S2,1240,-598.904205,-0.438,2761.3,True,70,2.341,4.588,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 2.8, 3.0, 3.1, 3.2, 3.5, 3.6, 4.1, 4.4, 4.5, 4.6]"
S2,3362,-598.898614,-0.4324,2766.9,True,49,2.365,3.42,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.6, 4.5, 4.5, 4.5, 4.7, 4.8, 4.9, 5.5, 5.5]"
S2,3361,-598.895234,-0.429,2770.3,True,43,2.303,3.69,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.6, 3.7, 3.7, 3.7, 3.8, 3.9, 4.0, 4.7, 5.1]"
S2,6594,-598.891172,-0.425,2774.3,True,48,2.319,3.173,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 4.0, 4.0, 4.1, 4.6, 4.7, 4.9, 5.0, 5.6]"
S2,2626,-598.887918,-0.4217,2777.6,True,48,2.263,4.718,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.8, 3.9, 4.0, 4.1, 4.7, 4.8, 4.9, 4.9, 5.8]"
S2,3984,-598.886753,-0.4206,2778.7,True,53,2.33,3.437,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.4, 3.8, 3.9, 4.1, 4.2, 4.5, 4.8, 4.9, 5.6]"
S2,6595,-598.882811,-0.4166,2782.7,True,50,2.294,3.119,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.1, 3.6, 4.1, 4.2, 4.4, 4.5, 4.8, 4.8, 5.0, 5.5]"
S2,9363,-598.870815,-0.4046,2794.7,True,48,2.291,4.01,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 4.0, 4.2, 4.7, 4.9, 4.9, 5.0, 5.0, 5.1, 5.9, 6.0]"
S2,8222,-598.85325,-0.387,2812.2,True,53,2.404,3.581,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.4, 3.6, 3.9, 4.0, 4.0, 4.3, 4.6, 4.8, 5.0, 5.7]"
S2,3141,-598.84852,-0.3823,2817.0,True,58,2.308,4.017,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.4, 3.5, 3.6, 4.0, 4.1, 4.2, 4.4, 4.5, 5.2]"
S2,2978,-598.832394,-0.3662,2833.1,True,51,2.641,4.32,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 4.3, 4.3, 4.3, 4.4, 4.4, 4.6, 4.7, 4.8, 5.7, 5.8]"
S2,4800,-598.817584,-0.3514,2847.9,True,69,2.699,4.406,separated,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 2.4, 3.2, 3.5, 3.8, 4.0, 4.3, 4.4, 4.4, 4.5, 5.3]"
S2,5288,-598.808001,-0.3418,2857.5,True,49,1.534,3.371,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.4, 4.0, 4.2, 4.2, 4.5, 4.5, 5.0, 5.2, 5.3]"
S2,6515,-598.801828,-0.3356,2863.7,True,51,1.533,3.696,reactive-loose,"[1.1, 1.1, 1.1, 1.1, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.7, 3.9, 4.1, 4.2, 4.3, 4.3, 4.5, 5.3, 5.4]"
S3,4862,-715.379195,-3.6057,0.0,True,82,1.415,1.336,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.7, 2.7, 2.8, 2.8, 2.8, 3.2, 3.8]"
S3,4258,-715.373513,-3.6,5.7,True,166,1.416,1.334,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.6, 2.7, 2.8, 2.8, 3.0, 3.2, 3.9]"
S3,3165,-715.373193,-3.5997,6.0,True,136,1.414,1.335,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.7, 2.7, 2.7, 2.8, 2.9, 3.2, 3.8]"
S3,4913,-715.370767,-3.5972,8.4,True,88,1.415,1.334,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.6, 2.6, 2.8, 2.8, 3.1, 3.2, 3.8]"
S3,1969,-715.369633,-3.5961,9.6,True,108,1.416,1.335,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.6, 2.7, 2.8, 2.8, 2.8, 3.2, 3.8]"
S3,4124,-715.365227,-3.5917,14.0,True,181,1.412,1.333,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.6, 2.7, 2.8, 2.8, 3.0, 3.2, 3.8]"
S3,564,-715.362778,-3.5892,16.4,True,122,1.414,1.335,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.6, 2.6, 2.8, 2.8, 3.0, 3.2, 3.8]"
S3,3139,-715.361737,-3.5882,17.5,True,137,1.413,1.335,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.6, 2.7, 2.8, 2.8, 3.0, 3.2, 3.8]"
S3,1884,-715.352789,-3.5793,26.4,True,110,1.412,1.333,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.6, 2.6, 2.8, 2.9, 3.2, 3.2, 3.8]"
S3,5979,-715.351882,-3.5784,27.3,True,236,1.412,1.333,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.4, 2.5, 2.8, 3.1, 3.1, 3.5, 3.7]"
S3,2840,-715.347266,-3.5737,31.9,True,231,1.405,1.331,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.5, 2.5, 2.8, 2.8, 3.0, 3.2, 3.8]"
S3,3971,-715.346167,-3.5726,33.0,True,133,1.409,1.332,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 2.3, 2.4, 2.4, 2.5, 2.8, 3.1, 3.1, 3.6, 3.6]"
S3,4264,-715.339808,-3.5663,39.4,True,164,1.41,1.334,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.4, 2.5, 2.8, 3.0, 3.1, 3.4, 3.7]"
S3,4828,-715.337553,-3.564,41.6,True,117,1.411,1.332,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.5, 2.5, 2.8, 3.0, 3.2, 3.3, 3.8]"
S3,3675,-715.333248,-3.5597,45.9,True,127,1.406,1.332,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.7, 2.7, 2.7, 2.8, 2.9, 3.2, 3.8]"
S3,3276,-715.332617,-3.5591,46.6,True,140,1.407,1.334,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.6, 2.7, 2.7, 2.8, 2.9, 3.2, 3.8]"
S3,7909,-715.332432,-3.5589,46.8,True,219,1.411,1.333,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.4, 2.5, 2.9, 3.1, 3.1, 3.5, 3.7]"
S3,4562,-715.33215,-3.5586,47.0,True,82,1.414,1.331,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.5, 2.5, 2.9, 3.0, 3.2, 3.4, 3.7]"
S3,1842,-715.330693,-3.5572,48.5,True,96,1.41,1.331,product-like,"[1.1, 1.1, 1.1, 1.2, 1.3, 1.5, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.3, 2.4, 2.5, 2.5, 2.8, 3.0, 3.2, 3.3, 3.7]"
